"work_id","conference_label","conference_short_title","conference_theme_title","conference_year","conference_organizers","conference_series","conference_hosting_institutions","conference_city","conference_state","conference_country","conference_url","work_title","work_url","work_authors","work_type","parent_work_id","keywords","languages","topics"
"75","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Mapping 18th Century Structures of Knowledge: the Renvois System in Diderot's Encyclopédie","","Gilles Blanchard;Mark Olsen","paper","","","",""
"76","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Multi Dimensions Concept-Based Information Retrieval System","","Zainal A. Hasibuan","paper","","","",""
"77","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Image Analysis as a Tool for Automating the Integration of Editorial Hypertext with Facsimile-based Digital Editions: the Experience of the Electronic Edition of Ruskin's Modern Painters I","","Lawrence Woof","paper","","","",""
"78","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Automatical Text Aligning in a Parallel Text Corpus","","Mikhail Mikhailov","poster / demo / art installation","","","",""
"79","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","A Pilot Study in the Use of E-Books for Learning","","Norshuhada Shiratuddin;Monica Landoni","poster / demo / art installation","","","",""
"80","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Developing and Teaching with Computer-based Courseware in History: the History Courseware Consortium","","Ian Anderson","poster / demo / art installation","","","",""
"81","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Griffith in Context: a Multimedia Exploration of The Birth of a Nation","","Gregory VanHoosier-Carey;Ellen Strain","poster / demo / art installation","","","",""
"82","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Developing a User Interface for the Historical Thesaurus of English Ingres Database","","Irené Wotherspoon","paper","7841","","",""
"83","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","The Electronic Scottish National Dictionary: Work in Progress","","Susan Rennie","paper","7841","","",""
"84","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Early Dictionaries of English and Historical Corpora","","Anne McDermott","paper","7841","","",""
"85","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Supporting Digital Scholarship: a Project Funded by the Andrew W. Mellon Foundation","","John Unsworth;Worthy Martin;Thornton Staples;Ken Price","panel / roundtable","","","",""
"86","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","The Role of the Scholarly Associations in Humanities Education","","Harold Short;Elisabeth Burr;Laszlo Hunyadi;Susan Hockey;Stuart Lee;Lisa Lena Opas-Hänninen;Allen Renear;David Robey","panel / roundtable","","","",""
"87","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","New Tools for Learners","","Larry L. Stewart;Peter L. Havholm","poster / demo / art installation","","","",""
"88","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Enriching Drawing","","Robin Shaw","poster / demo / art installation","","","",""
"89","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Caught in the Decameron Web: New Tools for Scholars and Teachers","","Michael J. Hemment;Massimo Riva;Giovanna Roz Gastald;Michael Papio","poster / demo / art installation","","","",""
"90","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Like a Bird on a Wire: WWW and Remote Learners in British Columbia","","Deneka MacDonald;Stan Beeler","poster / demo / art installation","","","",""
"91","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","On Consensus between Tree-representations of Linguistic Data","","Michel Juillard;Xuan Luong","paper","","","",""
"92","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","An Electronic Lexicon of Nominalizations: NOMLEX","","Catherine Macleod;Ralph Grishman;Adam Meyers","paper","","","",""
"93","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","CAT : A Jurilinguistic Application of Automatic Speech to Text Transcription","","Benjamin K. T'sou;K. K. Sin;Samuel W.K. Chan;Tom B. Y. Lai;Lawrence Y.L. Cheung;K. T. Ko;Gary K.K. Chan","paper","","","",""
"94","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Shouting and Screaming: Manner and Noise Verbs in Communication","","Margaret Urban;Josef Ruppenhofer","paper","","","",""
"95","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","The Style-Marker Mapping Project: a Rationale and Progress Report","","Joseph Rudman","paper","","","",""
"96","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Comparative Study of the Lexical and Orthographic Variety in the Mediæval Slavonic Psalter","","Milena Dobreva;Monia Camuglia","paper","","","",""
"97","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Subject Specific Search Engines for the Humanities","","Brian Hancock","poster / demo / art installation","","","",""
"98","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","The Academic vs. Subject Corpus: Development of Criteria for the Teaching of ESP According to Lexical Needs in Spanish Polytechnic Courses","","Alejandro Curado Fuentes","poster / demo / art installation","","","",""
"99","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Hyperfiction Reading Research: An Experiment in Method","","Colin Gardner","poster / demo / art installation","","","",""
"100","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Hyperlectures: Teaching Postmodern Culture on the Web","","Licia Calvi","poster / demo / art installation","","","",""
"101","2000 - Glasgow","Glasgow","","2000","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","University of Glasgow","Glasgow","Scotland","United Kingdom","https://web.archive.org/web/20190421230852/https://www.arts.gla.ac.uk/allcach2k/","Preservation of Emotional Tone Patterns In Human and Machine Translations Between English and French","","Clifford Anderson","poster / demo / art installation","","","",""
"102","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Reality Check: Projects and Prospects in Digital Humanities","","Johanna Drucker","keynote / plenary","","","",""
"103","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","What's Interesting for Humanities Computing About Whitman's Poetry Manuscripts?","","Ed Folsom;John Unsworth;Alice Rutkowski;Terence Catapano;Brett Barney","panel / roundtable","","ead;sgml-encoding","",""
"104","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Beyond the Web: TEI and the Ebook Revolution""","","Matthew Gibson;Christine Ruotolo","paper","","ebooks;tei;xml","",""
"105","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Dancing with DALF: Towards a Digital Archive of Letters written by Flemish authors and composers in the 19th and 20th century","","Edward Vanhoutte","paper","","digital archive;scholarly letter editing;tei","",""
"106","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Introducting Phelix: an open XML database system","","Lou Burnard","paper","","cataloguing systems;tei;xml database","",""
"107","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","International Strategic & Policy Issues in Networking Digital Resources in the Humanities","","Lorna Hughes;David Green;Chuck (Charles) Henry;Stan Katz","panel / roundtable","","","",""
"108","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Image Retrieval Knowledge and Art History Curriculum in the Digital Age","","Hsin-Liang Chen","paper","","art history;image retrieval;image seeking behavior","",""
"109","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Mimetic Metadata: Linguistic Representations of Visual Objects in Image-Based Electronic Projects","","Kari Kraus","paper","","image description;metadata;mimesis","",""
"110","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Digital Pedagogy in Film and Media Studies","","Mark Duguid","paper","","digital video;film studies;pedagogy","",""
"111","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Building flexible language-learning systems: Perl and HTML vs. XML and XSL","","Sarah Porter;Sophie Clarke;Paul Groves;Peter Karas;Paul Trafford","paper","","language-learning;system design;users","",""
"112","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","The Time Course of Language Change","","Patrick Juola","paper","","document categorization;information theory;language change","",""
"113","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Building spell-checking facilities for ancient Spanish","","Alejandro Bia;Manuel Sanchez-Quero","paper","","automatic learning;dictionaries;digital libraries;nlp resources;spell-checking","",""
"114","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","The Evolution of Standard written English: A Corpus approac","","Simon Horobin","paper","","corpus;middle english;standardisation","",""
"115","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","By the Orlando Project","","Susan Brown;Isobel Grundy;Patricia Clements;Renée Elio;Sharon Balazs;Rebecca Cameron;Dave Gomboc;Allen H. Renear;Paula Rosinski","paper","","encoding;literary history;semantics","",""
"116","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","The DIY commentary; or, what the reference and the link told each other","","Willard McCarty","paper","","commentary;hypertext;modelling","",""
"117","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","NGSW: Putting Voices Online","","Dean Rehberger","paper","","history;rhetoric;voice","",""
"118","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Creating Reflecting Interfaces: Discipline, Project, and Audience Specific Internet Archives","","Michael Fegan","paper","","database;interface;rhetoric","",""
"119","2001 - New York University","New York University","","2001","ACH;ALLC","ACH/ALLC;ACH/ICCH;ALLC/EADH","New York University","New York","NY","United States","https://web.archive.org/web/20011127030143/http://www.nyu.edu/its/humanities/ach_allc2001/","Forensic Technologies and the Tracing of Identities","","Joy Palmer","paper","","body;culture;imaging","",""
